path,group,sf,bw,cr,crc_flag,implicit_header,ldro_mode,truth_present,truth_hex,cpp_status,cpp_hex,cpp_crc_ok,gr_status,gr_hex,gr_crc_ok,winner,reason
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf10_bw500000_cr1_crc1_impl0_ldro0_pay18.cf32,new_batch/base_clean,10,500000,1,True,False,0,True,432c04696d08a85f0c4ae4e2b1f72e1886f4,success,432c47616d08d2e85d8c4ad3e4eba2c2a1c1bb2e18c285cbf4,False,success,432c04696d08c2a85f0c4ac3a4c3a2c2b1c3b72e18c286c3b4,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf10_bw500000_cr2_crc1_impl0_ldro0_pay10.cf32,new_batch/base_clean,10,500000,2,True,False,0,True,bfaeccba9f4d0e2d1af4,success,c2bf80a7c38cc2a8429b4d0e2e12c7b4,False,success,c2bfc2aec38cc2bac29f4d0e2d1ac3b4,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf10_bw500000_cr2_crc1_impl0_ldro0_pay13.cf32,new_batch/base_clean,10,500000,2,True,False,0,True,514bf084c4b05ed601fb486223,success,514bc3b0c284c384c2b05ec39601c3bb486223,True,success,514bc3b0c284c384c2b05ec39601c3bb486223,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf10_bw500000_cr3_crc1_impl0_ldro0_pay12.cf32,new_batch/base_clean,10,500000,3,True,False,0,True,02eb9b0c0abacf011a2da55f,success,02d38b469b0c0a90bacb8f117a25c2a54f,False,success,02c3abc29b0c0ac2bac38f011a2dc2a55f,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf10_bw500000_cr3_crc1_impl0_ldro0_pay15.cf32,new_batch/base_clean,10,500000,3,True,False,0,True,ca8f61a2e541e6c8d2a6d3d893f390,success,c38aa38761c2a2812541c2a6a288cb92c2f44393c388809bc3b3c2d0,False,success,c38ac28f61c2a2c3a541c3a6c388c392c2a6c393c398c293c3b3c290,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf10_bw500000_cr3_crc1_impl0_ldro0_pay9.cf32,new_batch/base_clean,10,500000,3,True,False,0,True,fb90c44944743d2d52,success,c3bbe211c7844914d43d2d42,False,success,c3bbc290c3844944743d2d52,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf10_bw500000_cr4_crc1_impl0_ldro0_pay10.cf32,new_batch/base_clean,10,500000,4,True,False,0,True,58f77c8829437f0be905,success,58c3b470c28829637b8ac3b907,False,success,58c3b77cc28829437f0bc3a905,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf10_bw500000_cr4_crc1_impl0_ldro0_pay18.cf32,new_batch/base_clean,10,500000,4,True,False,0,True,895004bbbc48695555bafcbc9c59fbe5dc66,success,c29952c4c2bbd2fc4269554580bacbbcd2beca9859c39acbe5c38c24,False,success,c2895004c2bbc2bc48695555c2bac3bcc2bcc29c59c3bbc3a5c39c66,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf10_bw500000_cr4_crc1_impl0_ldro0_pay19.cf32,new_batch/base_clean,10,500000,4,True,False,0,True,74759a15410e2ebd10b671d334008d2103de0f,success,7475c29a15410e2ec2bd10c2b671c3933400c28d2103c39e0f,True,success,7475c29a15410e2ec2bd10c2b671c3933400c28d2103c39e0f,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf11_bw125000_cr1_crc1_impl0_ldro0_pay23.cf32,new_batch/base_clean,11,125000,1,True,False,0,True,3f6cc094a2177172a275cc5825a6c99cd63c469751ef74,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf11_bw125000_cr2_crc1_impl0_ldro0_pay10.cf32,new_batch/base_clean,11,125000,2,True,False,0,True,593b5a60ad0fe3fa31e7,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf11_bw125000_cr2_crc1_impl0_ldro0_pay22.cf32,new_batch/base_clean,11,125000,2,True,False,0,True,6dc7a3f9d94def3afc57883c89de930991c12924bacf,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf11_bw125000_cr3_crc1_impl0_ldro0_pay17.cf32,new_batch/base_clean,11,125000,3,True,False,0,True,421f4db8434ce3dfe404770bd18a4932ac,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf11_bw125000_cr4_crc1_impl0_ldro0_pay9.cf32,new_batch/base_clean,11,125000,4,True,False,0,True,0831b579f9cd2c98bf,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf11_bw250000_cr2_crc1_impl0_ldro0_pay17.cf32,new_batch/base_clean,11,250000,2,True,False,0,True,4fe93d18cd585ca67d73f5a09d249e150b,failed,,False,success,4fc3a93d18c38d585cc2a67d73c3b5c2a0c29d24c29e150b,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf11_bw250000_cr3_crc1_impl0_ldro0_pay15.cf32,new_batch/base_clean,11,250000,3,True,False,0,True,df124bdb3b86ff04fe552ec215ad25,failed,,False,success,c39f124bc39b3bc286c3bf04c3be552ec38215c2ad25,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf11_bw250000_cr4_crc1_impl0_ldro0_pay13.cf32,new_batch/base_clean,11,250000,4,True,False,0,True,0de32150ac3c5928c89a17f68f,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf11_bw250000_cr4_crc1_impl0_ldro0_pay15.cf32,new_batch/base_clean,11,250000,4,True,False,0,True,3b701803101d4b4d7c60fb8310021f,success,3b7009920c681af063f251945da97ba3c2,False,success,3b701803101d4b4d7c60c3bbc28310021f,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf11_bw250000_cr4_crc1_impl0_ldro0_pay18.cf32,new_batch/base_clean,11,250000,4,True,False,0,True,34ab6855040cbf024b34caac7ecd84359ab8,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf11_bw500000_cr1_crc1_impl0_ldro0_pay11.cf32,new_batch/base_clean,11,500000,1,True,False,0,True,95522b0859106d1fee0a51,success,c295530840333ad08243c2a3b8,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf11_bw500000_cr1_crc1_impl0_ldro0_pay19.cf32,new_batch/base_clean,11,500000,1,True,False,0,True,b064ded121df85d6011d5172065b470a5627c9,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf11_bw500000_cr1_crc1_impl0_ldro0_pay20.cf32,new_batch/base_clean,11,500000,1,True,False,0,True,6daa33aad79fb878dfb785b45d71f14697dbddc7,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf11_bw500000_cr1_crc1_impl0_ldro0_pay8.cf32,new_batch/base_clean,11,500000,1,True,False,0,True,7ff95af7e3087d2a,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf11_bw500000_cr2_crc1_impl0_ldro0_pay20.cf32,new_batch/base_clean,11,500000,2,True,False,0,True,a35b6eee5fd42ef25026111742bbdd409697cbb8,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf11_bw500000_cr3_crc1_impl0_ldro0_pay10.cf32,new_batch/base_clean,11,500000,3,True,False,0,True,9e87bef5002d79f55981,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf11_bw500000_cr3_crc1_impl0_ldro0_pay13.cf32,new_batch/base_clean,11,500000,3,True,False,0,True,c3b7aef7227d2d69694a695322,success,c383f2e27fe0f0ed0120fa4d04d424edc6,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf11_bw500000_cr3_crc1_impl0_ldro0_pay23.cf32,new_batch/base_clean,11,500000,3,True,False,0,True,32cc113df73bad49a1db72d978a3b03e9fc0a60eaa1c4c,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf12_bw125000_cr1_crc1_impl0_ldro0_pay15.cf32,new_batch/base_clean,12,125000,1,True,False,0,True,e4149d242a76b6da8543dac66c02f0,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf12_bw125000_cr1_crc1_impl0_ldro0_pay9.cf32,new_batch/base_clean,12,125000,1,True,False,0,True,755f4d0d4f9e7267cd,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf12_bw125000_cr2_crc1_impl0_ldro0_pay13.cf32,new_batch/base_clean,12,125000,2,True,False,0,True,17de87d32bde8902d7ca6ae55d,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf12_bw125000_cr2_crc1_impl0_ldro0_pay23.cf32,new_batch/base_clean,12,125000,2,True,False,0,True,825d764320385cc73412da428d1d86b78555fcc9fb5a09,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf12_bw125000_cr3_crc1_impl0_ldro0_pay17.cf32,new_batch/base_clean,12,125000,3,True,False,0,True,6cfe1e015a7cd70aa4471938935f57e2f0,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf12_bw125000_cr4_crc1_impl0_ldro0_pay10.cf32,new_batch/base_clean,12,125000,4,True,False,0,True,c30912c21f7955b3be36,success,c383096393383ecbdf832d10e9b5,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf12_bw125000_cr4_crc1_impl0_ldro0_pay16.cf32,new_batch/base_clean,12,125000,4,True,False,0,True,d2dee2f59b423bd9bcae3f7dc5f60fa7,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf12_bw250000_cr4_crc1_impl0_ldro0_pay12.cf32,new_batch/base_clean,12,250000,4,True,False,0,True,4093bcd9ca57c0e0284617a3,success,a0c283b0faba84042b49518675bdb25a8d0812,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf12_bw500000_cr2_crc1_impl0_ldro0_pay11.cf32,new_batch/base_clean,12,500000,2,True,False,0,True,7d06b8aeb1d202a39ad1c6,success,7d06d2eafee1f65dee8130e4d7393f7f5c0c12,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf12_bw500000_cr2_crc1_impl0_ldro0_pay18.cf32,new_batch/base_clean,12,500000,2,True,False,0,True,256bbaa3d5cef23fa2f03644fb6ba60fd2dc,failed,,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf12_bw500000_cr4_crc1_impl0_ldro0_pay11.cf32,new_batch/base_clean,12,500000,4,True,False,0,True,e524c5fa452719526e9151,success,c3a53483d21902a9642f51b70c97f1,False,success,,,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf7_bw125000_cr1_crc1_impl0_ldro0_pay12.cf32,new_batch/base_clean,7,125000,1,True,False,0,True,4c5098197250bcb5c20ac685,success,4c50c298197250c2bcc2b5c3820ac386c285,True,success,4c50c298197250c2bcc2b5c3820ac386c285,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf7_bw125000_cr1_crc1_impl0_ldro0_pay13.cf32,new_batch/base_clean,7,125000,1,True,False,0,True,616dd6901285f796396ab6b382,success,616dc396c29012c285c3b7c296396ac2b6c2b3c282,True,success,616dc396c29012c285c3b7c296396ac2b6c2b3c282,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf7_bw125000_cr1_crc1_impl0_ldro0_pay15.cf32,new_batch/base_clean,7,125000,1,True,False,0,True,9256e0fe56452196e87526b9794048,success,c29256c3a0c3be564521c296c3a87526c2b9794048,True,success,c29256c3a0c3be564521c296c3a87526c2b9794048,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf7_bw125000_cr2_crc1_impl0_ldro0_pay10.cf32,new_batch/base_clean,7,125000,2,True,False,0,True,c9ee4eea8bb8c4eb6334,success,c389c3ae4ec3aac28bc2b8c384c3ab6334,True,success,c389c3ae4ec3aac28bc2b8c384c3ab6334,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf7_bw125000_cr2_crc1_impl0_ldro0_pay18.cf32,new_batch/base_clean,7,125000,2,True,False,0,True,018b6e1ef0effe47367a6e3efaebcfa8cea6,success,01c28b6e1ec3b0c3afc3be47367a6e3ec3bac3abc38fc2a8c38ec2a6,True,success,01c28b6e1ec3b0c3afc3be47367a6e3ec3bac3abc38fc2a8c38ec2a6,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf7_bw125000_cr3_crc1_impl0_ldro0_pay9.cf32,new_batch/base_clean,7,125000,3,True,False,0,True,6d0f508ad6f469050e,success,6d0f50c28ac396c3b469050e,True,success,6d0f50c28ac396c3b469050e,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf7_bw125000_cr4_crc1_impl0_ldro0_pay17.cf32,new_batch/base_clean,7,125000,4,True,False,0,True,d7481884a64e43ae390c98cd32f7c46411,success,c3944c00c8c4c28f0e43c2ae3e04f294c39d70cbb7d3006601,False,success,c3974818c284c2a64e43c2ae390cc298c38d32c3b7c3846411,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf7_bw250000_cr1_crc1_impl0_ldro0_pay10.cf32,new_batch/base_clean,7,250000,1,True,False,0,True,43c1ad74f3713bb4e115,success,43c381c2ad74c3b3713bc2b4c3a115,True,success,43c381c2ad74c3b3713bc2b4c3a115,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf7_bw250000_cr1_crc1_impl0_ldro0_pay12.cf32,new_batch/base_clean,7,250000,1,True,False,0,True,41f4d82110d8137da2b42482,success,41c3b4c3982110c398137dc2a2c2b424c282,True,success,41c3b4c3982110c398137dc2a2c2b424c282,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf7_bw250000_cr2_crc1_impl0_ldro0_pay13.cf32,new_batch/base_clean,7,250000,2,True,False,0,True,0541155e2b364b8145e5cb5d0a,success,0541155e2b364bc28145c3a5c38b5d0a,True,success,0541155e2b364bc28145c3a5c38b5d0a,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf7_bw250000_cr2_crc1_impl0_ldro0_pay20.cf32,new_batch/base_clean,7,250000,2,True,False,0,True,58fea01014cb2d15d4ec9d46efa3957cfbc8ceab,success,58c3bec2a01014c38b2d15c394c3acc29d46c3afc2a3c2957cc3bbc388c38ec2ab,True,success,58c3bec2a01014c38b2d15c394c3acc29d46c3afc2a3c2957cc3bbc388c38ec2ab,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf7_bw250000_cr4_crc1_impl0_ldro0_pay14.cf32,new_batch/base_clean,7,250000,4,True,False,0,True,c212cddb8d8800160eb686b2eb81,success,c3c192c38ecf9bc329c298421e0edaf4c2968292cb9b4681,False,success,c38212c38dc39bc28dc28800160ec2b6c286c2b2c3abc281,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf7_bw500000_cr1_crc1_impl0_ldro0_pay19.cf32,new_batch/base_clean,7,500000,1,True,False,0,True,0e963d768c2591b7781b49297a248fe66a7844,failed,,False,success,0ec2963d76c28c25c291c2b7781b49297a24c28fc3a66a7844,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf7_bw500000_cr1_crc1_impl0_ldro0_pay21.cf32,new_batch/base_clean,7,500000,1,True,False,0,True,f1b2390e4a89e013ad26d647132eb790dc8b89551e,failed,,False,success,c3b1c2b2390e4ac289c3a013c2ad26c39647132ec2b7c290c39cc28bc289551e,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf7_bw500000_cr3_crc1_impl0_ldro0_pay20.cf32,new_batch/base_clean,7,500000,3,True,False,0,True,13d16283160ecc206ebdf9d6297e4c7329101780,failed,,False,success,13c39162c283160ec38c206ec2bdc3b9c396297e4c73291017c280,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf8_bw125000_cr1_crc1_impl0_ldro0_pay23.cf32,new_batch/base_clean,8,125000,1,True,False,0,True,c1ab22069b506aaa1446f322d0976ea63a90919f9c1f27,success,d3e1caab3244ca9b506b44aa1466cab3368198c2876cc2a222c094ca91e31bc29c3ee7,False,success,c381c2ab2206c29b506ac2aa1446c3b322c390c2976ec2a63ac290c291c29fc29c1f27,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf8_bw125000_cr4_crc1_impl0_ldro0_pay12.cf32,new_batch/base_clean,8,125000,4,True,False,0,True,dc622f6f575c73a92cef5320,success,c39c622f6f575c73c2a92cc3af5320,True,success,c39c622f6f575c73c2a92cc3af5320,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf8_bw125000_cr4_crc1_impl0_ldro0_pay15.cf32,new_batch/base_clean,8,125000,4,True,False,0,True,fa578e3b120791551184e08756afe0,success,c3b95bc29e1b160fd2f1d511d284cda0d28596c2bfe3a8,False,success,c3ba57c28e3b1207c2915511c284c3a0c28756c2afc3a0,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf8_bw250000_cr2_crc1_impl0_ldro0_pay8.cf32,new_batch/base_clean,8,250000,2,True,False,0,True,f0b3660180d96301,success,c3b0c2b36601c280c3996301,True,success,c3b0c2b36601c280c3996301,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf8_bw250000_cr3_crc1_impl0_ldro0_pay17.cf32,new_batch/base_clean,8,250000,3,True,False,0,True,03c79966c80d77a23cc6b1f85c706c69fa,success,03c007c69916cb881d77cca22cc9c6c2b1a2b05c602c63c3ba,False,success,03c387c29966c3880d77c2a23cc386c2b1c3b85c706c69c3ba,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf8_bw250000_cr3_crc1_impl0_ldro0_pay19.cf32,new_batch/base_clean,8,250000,3,True,False,0,True,d9465b8ccc7448a138b305164ebae3d9e44be3,success,d3dbc65bc28dc50c642842a138e2ba01062e42bad3a1c719d3a441c7a3,False,success,c399465bc28cc38c7448c2a138c2b305164ec2bac3a3c399c3a44bc3a3,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf8_bw250000_cr4_crc1_impl0_ldro0_pay21.cf32,new_batch/base_clean,8,250000,4,True,False,0,True,b73b38a1df9244b33fd8e3189d42f74f356b91c474,success,c2b73b38c2a1c39fc29244c2b33fc398c3a318c29d42c3b74f356bc291c38474,True,success,c2b73b38c2a1c39fc29244c2b33fc398c3a318c29d42c3b74f356bc291c38474,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf8_bw250000_cr4_crc1_impl0_ldro0_pay23.cf32,new_batch/base_clean,8,250000,4,True,False,0,True,b40330517aa8e633fa36f1f34b4a84a26897794a5d3732,success,d2f68330514ac268c3f4b3c3baf4c3b0d3d34bcac2c4e3a260d09b794a9f3733,False,success,c2b40330517ac2a8c3a633c3ba36c3b1c3b34b4ac284c2a268c297794a5d3732,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf8_bw500000_cr1_crc1_impl0_ldro0_pay12.cf32,new_batch/base_clean,8,500000,1,True,False,0,True,d1caf1ca635ae8f2a060bcab,success,c391c38ac3b1c38a635ac3a8c3b2c2a060c2bcc2ab,True,success,c391c38ac3b1c38a635ac3a8c3b2c2a060c2bcc2ab,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf8_bw500000_cr1_crc1_impl0_ldro0_pay8.cf32,new_batch/base_clean,8,500000,1,True,False,0,True,fccdc96f36a3c1d3,success,c3bcc38dc3896f36c2a3c381c393,True,success,c3bcc38dc3896f36c2a3c381c393,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf8_bw500000_cr2_crc1_impl0_ldro0_pay16.cf32,new_batch/base_clean,8,500000,2,True,False,0,True,3ee3066f7b77d624f90833ef1b549103,success,becfa927c89e7ffa22808b989d7dcb9ecd9642a0c5,True,success,3ec3a3066f7b77c39624c3b90833c3af1b54c29103,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf8_bw500000_cr3_crc1_impl0_ldro0_pay18.cf32,new_batch/base_clean,8,500000,3,True,False,0,True,ca4a537194cbcaf0c2a06d28ff180026b93f,success,c38a4a5371c294c38bc38ac3b0c382c2a06d28c3bf180026c2b93f,True,success,c38a4a5371c294c38bc38ac3b0c382c2a06d28c3bf180026c2b93f,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf8_bw500000_cr3_crc1_impl0_ldro0_pay21.cf32,new_batch/base_clean,8,500000,3,True,False,0,True,29f45889812e210b01b93a7e05ae762efb249de3d6,success,39a0b35cca690e813f62cc01d2eb92fa1581e67c3e801364d2decf8bd3c4,True,success,29c3b458c289c2812e210b01c2b93a7e05c2ae762ec3bb24c29dc3a3c396,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf9_bw125000_cr3_crc1_impl0_ldro0_pay16.cf32,new_batch/base_clean,9,125000,3,True,False,0,True,d1442603c4527e18942e4e74ee5bfbb8,success,c391442603c384527e18c2942e4e74c3ae5bc3bbc2b8,True,success,c391442603c384527e18c2942e4e74c3ae5bc3bbc2b8,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf9_bw125000_cr4_crc1_impl0_ldro0_pay10.cf32,new_batch/base_clean,9,125000,4,True,False,0,True,9e537c3e67f137e8582a,success,c29e537c3e67c3b137c3a8582a,True,success,c29e537c3e67c3b137c3a8582a,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf9_bw250000_cr1_crc1_impl0_ldro0_pay13.cf32,new_batch/base_clean,9,250000,1,True,False,0,True,d8041da98889ff24a1f07dadec,success,c398041dc2a9c288c289c3bf24c2a1c3b07dc2adc3ac,True,success,c398041dc2a9c288c289c3bf24c2a1c3b07dc2adc3ac,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf9_bw250000_cr1_crc1_impl0_ldro0_pay15.cf32,new_batch/base_clean,9,250000,1,True,False,0,True,bab4bece5d84584455752af4afb4e1,success,c2bac2b4c2bec38e5dc284584455752ac3b4c2afc2b4c3a1,True,success,c2bac2b4c2bec38e5dc284584455752ac3b4c2afc2b4c3a1,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf9_bw250000_cr2_crc1_impl0_ldro0_pay17.cf32,new_batch/base_clean,9,250000,2,True,False,0,True,d5725072a1412725dbe68f3f99a82ef221,success,c395725072c2a1412725c39bc3a6c28f3fc299c2a82ec3b221,True,success,c395725072c2a1412725c39bc3a6c28f3fc299c2a82ec3b221,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf9_bw250000_cr3_crc1_impl0_ldro0_pay10.cf32,new_batch/base_clean,9,250000,3,True,False,0,True,699b8a6137c91f3d72e5,success,69c29bc28a6137c3891f3d72c3a5,True,success,69c29bc28a6137c3891f3d72c3a5,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf9_bw250000_cr4_crc1_impl0_ldro0_pay10.cf32,new_batch/base_clean,9,250000,4,True,False,0,True,2e185960791ae4a68ae2,success,2e185960791ac3a4c2a6c28ac3a2,True,success,2e185960791ac3a4c2a6c28ac3a2,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf9_bw250000_cr4_crc1_impl0_ldro0_pay13.cf32,new_batch/base_clean,9,250000,4,True,False,0,True,8813a3eba0373b0922b9754cea,success,c28813c2a3c3abc2a0373b0922c2b9754cc3aa,True,success,c28813c2a3c3abc2a0373b0922c2b9754cc3aa,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf9_bw250000_cr4_crc1_impl0_ldro0_pay21.cf32,new_batch/base_clean,9,250000,4,True,False,0,True,233ea18bca9783713a5151731e512c3a22389617c3,success,233f22a1c28bd1c2c297e343713a41137316510dbe2238d2f617c38b,False,success,233ec2a1c28bc38ac297c283713a5151731e512c3a2238c29617c383,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf9_bw500000_cr1_crc1_impl0_ldro0_pay19.cf32,new_batch/base_clean,9,500000,1,True,False,0,True,580a7cd807fa0ae41eeb313942ebb8e4b1ecb0,success,580a7cc39807c3ba0ac3a41ec3ab313942c3abc2b8c3a4c2b1c3acc2b0,True,success,580a7cc39807c3ba0ac3a41ec3ab313942c3abc2b8c3a4c2b1c3acc2b0,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf9_bw500000_cr2_crc1_impl0_ldro0_pay11.cf32,new_batch/base_clean,9,500000,2,True,False,0,True,4eadd09985d71fab51dca2,success,4ec2adc390c299c285c3971fc2ab51c39cc2a2,True,success,4ec2adc390c299c285c3971fc2ab51c39cc2a2,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/base_clean/tx_sf9_bw500000_cr4_crc1_impl0_ldro0_pay20.cf32,new_batch/base_clean,9,500000,4,True,False,0,True,a4d7d33117f2285d17077b7739446f7f3db9360b,success,c285c717c3935017cbb238fd17476b3711446f7eb9e2b92649,False,success,c2a4c397c3933117c3b2285d17077b7739446f7f3dc2b9360b,True,neither,truth_match
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf10_bw125000_cr3_crc1_impl0_ldro0_pay11_snr-5.9dB.cf32,new_batch,10,125000,3,True,False,0,True,c8d7511de6838a70dd741c,success,c388a217511dd3864287c28a31eb9d740c,False,success,c388c397511dc3a6c283c28a70c39d741c,True,neither,truth_match
